cust_id-1,CUS_SEX_ID,CUS_STATE,CUS_RU_SINCE_DT,pais
246197,N,N/A,2021-06-13 20:23:29,N/A
9279,N,SANTA CATARINA,2007-11-22 16:11:00,BRASIL
186369,M,N/A,2019-12-18 07:30:27,N/A
66292,N,SÃO PAULO,2015-06-11 07:26:34,BRASIL
43795,N,SÃO PAULO,2013-09-17 18:28:21,BRASIL
96441,N,SÃO PAULO,2016-11-20 21:18:01,BRASIL
47015,N,MINAS GERAIS,2014-01-13 11:01:54,BRASIL
46862,N,RONDÔNIA,2014-01-08 14:31:53,BRASIL
16587,N,SÃO PAULO,2009-12-14 22:28:27,BRASIL
1026,N,SÃO PAULO,2003-03-01 21:24:00,BRASIL
14475,N,PARANÁ,2009-06-29 10:27:37,BRASIL
66470,N,SANTA CATARINA,2015-06-15 10:16:40,BRASIL
253861,N,N/A,2021-09-10 20:22:09,N/A
36795,N,N/A,2012-12-22 15:54:09,N/A
245613,N,N/A,2021-06-07 13:22:09,N/A
8696,N,SÃO PAULO,2007-09-14 14:29:53,BRASIL
72405,N,N/A,2015-10-15 07:28:21,N/A
26517,N,SÃO PAULO,2011-10-03 10:38:51,BRASIL
75178,N,SÃO PAULO,2015-12-06 20:06:01,BRASIL
247597,N,N/A,2021-06-28 22:26:33,N/A
133274,M,N/A,2018-03-27 18:36:32,N/A
173268,N,N/A,2019-08-06 13:05:53,N/A
90161,N,N/A,2016-08-11 16:39:08,N/A
236893,N,N/A,2021-03-12 00:27:49,N/A
229563,N,VIRGINIA,2020-12-23 08:04:33,OTRO
150778,F,N/A,2018-11-07 21:30:03,N/A
173785,N,N/A,2019-08-11 18:48:33,N/A
75011,N,SANTA CATARINA,2015-12-03 16:15:00,BRASIL
80311,N,MATO GROSSO,2016-03-08 09:16:24,BRASIL
62628,N,PARANÁ,2015-03-20 14:47:20,BRASIL
178797,N,CEARÁ,2019-10-04 10:47:55,BRASIL
215041,N,N/A,2020-08-04 09:10:21,N/A
127744,N,N/A,2018-01-20 12:47:39,N/A
90087,N,SÃO PAULO,2016-08-10 14:43:02,BRASIL
226440,N,SANTA CATARINA,2020-11-22 20:29:52,BRASIL
195753,M,SÃO PAULO,2020-04-05 08:00:14,BRASIL
173680,N,N/A,2019-08-10 12:39:33,N/A
141994,M,SÃO PAULO,2018-07-20 13:56:08,BRASIL
141479,N,N/A,2018-07-14 15:16:41,N/A
119700,N,MARANHÃO,2017-10-17 11:26:20,BRASIL
247003,N,N/A,2021-06-22 09:09:51,N/A
159331,N,SÃO PAULO,2019-02-22 23:13:15,BRASIL
150785,N,AMAZONAS,2018-11-08 00:11:41,BRASIL
137073,M,RIO DE JANEIRO,2018-05-15 07:45:39,BRASIL
159962,F,MINAS GERAIS,2019-03-03 16:07:16,BRASIL
62976,N,N/A,2015-03-28 20:49:42,N/A
66878,N,ESPÍRITO SANTO,2015-06-23 09:08:45,BRASIL
226337,N,CEARÁ,2020-11-21 18:36:22,BRASIL
103929,F,SANTA CATARINA,2017-03-23 10:57:32,BRASIL
189113,N,N/A,2020-01-19 17:36:35,N/A
215717,N,SÃO PAULO,2020-08-09 10:01:59,BRASIL
199987,N,N/A,2020-05-14 17:48:26,N/A
54845,N,N/A,2014-09-12 10:59:55,N/A
252825,N,N/A,2021-08-28 13:49:36,N/A
101051,N,SANTA CATARINA,2017-02-03 06:03:09,BRASIL
97413,N,SÃO PAULO,2016-12-04 08:05:30,BRASIL
137176,F,N/A,2018-05-16 11:49:21,N/A
159640,N,N/A,2019-02-27 09:42:35,N/A
17829,N,RIO DE JANEIRO,2010-04-06 15:55:50,BRASIL
103426,N,SANTA CATARINA,2017-03-15 13:22:11,BRASIL
90684,N,RIO DE JANEIRO,2016-08-20 19:17:03,BRASIL
255206,N,N/A,2021-09-27 19:34:58,N/A
118491,N,N/A,2017-10-01 23:38:47,N/A
209484,N,SÃO PAULO,2020-07-06 20:37:01,BRASIL
188751,N,CEARÁ,2020-01-15 18:27:29,BRASIL
255412,N,N/A,2021-09-30 05:54:48,N/A
127739,M,N/A,2018-01-20 11:39:51,N/A
173858,N,CEARÁ,2019-08-12 14:25:24,BRASIL
170406,N,BAHIA,2019-07-07 12:47:32,BRASIL
218599,N,N/A,2020-09-03 21:16:45,N/A
150611,F,N/A,2018-11-06 09:25:51,N/A
109524,N,N/A,2017-06-09 11:38:35,N/A
252015,N,N/A,2021-08-18 13:06:11,N/A
127570,N,ACRE,2018-01-18 12:23:02,BRASIL
75356,N,N/A,2015-12-09 15:01:58,N/A
17502,N,RIO DE JANEIRO,2010-03-10 10:42:10,BRASIL
80449,N,BAHIA,2016-03-10 12:25:12,BRASIL
245398,N,N/A,2021-06-04 20:30:43,N/A
160645,M,N/A,2019-03-12 09:02:47,N/A
63314,N,PARAÍBA,2015-04-06 13:21:50,BRASIL
229919,N,DISTRITO FEDERAL,2020-12-28 10:23:30,BRASIL
63145,N,RIO DE JANEIRO,2015-04-01 18:21:04,BRASIL
98163,N,N/A,2016-12-15 14:15:34,N/A
158830,M,MINAS GERAIS,2019-02-16 09:53:07,BRASIL
60084,M,PERNAMBUCO,2015-01-18 14:06:20,BRASIL
238219,N,N/A,2021-03-24 20:24:22,N/A
165307,N,N/A,2019-05-09 14:34:58,N/A
51332,N,SÃO PAULO,2014-06-05 12:11:47,BRASIL
15891,N,DISTRITO FEDERAL,2009-10-19 15:54:21,BRASIL
145079,N,MARANHÃO,2018-08-27 10:24:55,BRASIL
227287,N,N/A,2020-11-30 07:57:33,N/A
72583,N,RIO GRANDE DO SUL,2015-10-18 21:39:06,BRASIL
247177,N,SÃO PAULO,2021-06-24 03:33:50,BRASIL
247423,N,SÃO PAULO,2021-06-26 21:36:49,BRASIL
126018,N,N/A,2018-01-02 10:34:21,N/A
230221,M,N/A,2021-01-01 15:44:33,N/A
180256,N,MATO GROSSO DO SUL,2019-10-21 09:00:57,BRASIL
90570,N,BAHIA,2016-08-18 18:49:19,BRASIL
7726,N,RIO DE JANEIRO,2007-05-21 08:22:23,BRASIL
45769,N,GOIÁS,2013-11-27 17:22:51,BRASIL
237227,N,N/A,2021-03-15 13:30:35,N/A
218641,N,N/A,2020-09-04 12:08:34,N/A
144570,N,SANTA CATARINA,2018-08-20 14:40:33,BRASIL
17655,M,RIO DE JANEIRO,2010-03-22 14:40:27,BRASIL
226675,N,PERNAMBUCO,2020-11-24 19:39:59,BRASIL
224202,N,SÃO PAULO,2020-10-29 22:46:32,BRASIL
151308,F,N/A,2018-11-14 14:15:46,N/A
15692,N,SÃO PAULO,2009-10-04 16:18:58,BRASIL
188057,N,PARÁ,2020-01-08 18:11:04,BRASIL
260347,N,N/A,2021-11-24 17:43:34,N/A
188363,F,N/A,2020-01-11 16:55:42,N/A
160033,N,N/A,2019-03-04 18:05:15,N/A
37113,N,PARANÁ,2013-01-07 18:59:15,BRASIL
15390,N,SÃO PAULO,2009-09-08 20:50:41,BRASIL
36127,N,SÃO PAULO,2012-11-25 15:16:59,BRASIL
255554,N,N/A,2021-10-01 15:59:45,N/A
18177,N,SÃO PAULO,2010-05-03 20:17:45,BRASIL
199880,N,SÃO PAULO,2020-05-13 17:53:19,BRASIL
237702,N,N/A,2021-03-19 18:52:00,N/A
82771,N,N/A,2016-04-18 00:01:53,N/A
100882,N,N/A,2017-01-31 18:18:41,N/A
209171,N,GOIÁS,2020-07-06 09:14:50,BRASIL
89411,N,N/A,2016-07-30 18:54:51,N/A
245088,N,SANTA CATARINA,2021-06-01 16:09:07,BRASIL
237615,N,BAHIA,2021-03-19 06:05:16,BRASIL
151,M,SÃO PAULO,2000-06-07 00:00:00,BRASIL
201095,N,N/A,2020-05-22 17:54:00,N/A
151461,N,N/A,2018-11-16 18:10:09,N/A
45664,N,RONDÔNIA,2013-11-23 08:46:18,BRASIL
37469,N,PARANÁ,2013-01-22 16:30:41,BRASIL
200828,N,N/A,2020-05-21 12:30:28,N/A
215902,N,N/A,2020-08-10 20:05:09,N/A
178272,N,N/A,2019-09-28 15:54:28,N/A
152131,N,N/A,2018-11-24 08:02:35,N/A
208961,N,N/A,2020-07-05 16:17:23,N/A
7321,N,PARÁ,2007-03-28 19:39:16,BRASIL
67291,N,AMAZONAS,2015-07-02 15:51:31,BRASIL
244769,N,N/A,2021-05-28 19:11:39,N/A
80640,N,N/A,2016-03-13 17:46:37,N/A
71778,N,SÃO PAULO,2015-10-01 16:27:31,BRASIL
188376,M,N/A,2020-01-11 18:35:02,N/A
151268,N,SÃO PAULO,2018-11-14 03:38:26,BRASIL
200580,N,N/A,2020-05-19 16:47:01,N/A
8683,N,BAHIA,2007-09-13 19:05:57,BRASIL
15373,N,SÃO PAULO,2009-09-08 09:24:57,BRASIL
103964,N,PIAUÍ,2017-03-23 18:08:46,BRASIL
89424,N,PARANÁ,2016-07-30 22:31:34,BRASIL
62647,N,SANTA CATARINA,2015-03-21 00:05:12,BRASIL
15711,N,RIO GRANDE DO SUL,2009-10-05 20:01:17,BRASIL
126734,N,SERGIPE,2018-01-09 16:21:14,BRASIL
178291,N,CEARÁ,2019-09-28 21:54:26,BRASIL
63464,N,SÃO PAULO,2015-04-09 18:55:57,BRASIL
178465,N,N/A,2019-09-30 19:34:06,N/A
72089,N,MINAS GERAIS,2015-10-08 10:34:13,BRASIL
109422,N,N/A,2017-06-07 22:05:09,N/A
59562,N,PERNAMBUCO,2015-01-05 23:02:13,BRASIL
45,M,MATO GROSSO DO SUL,2000-02-08 00:00:00,BRASIL
238538,N,N/A,2021-03-27 22:07:14,N/A
245381,N,N/A,2021-06-04 16:55:12,N/A
31433,N,SÃO PAULO,2012-05-24 11:54:45,BRASIL
36435,N,SÃO PAULO,2012-12-07 22:21:37,BRASIL
89615,N,RIO GRANDE DO SUL,2016-08-02 20:55:27,BRASIL
209654,N,N/A,2020-07-07 09:15:40,N/A
7216,N,PERNAMBUCO,2007-03-15 12:52:36,BRASIL
383,M,DISTRITO FEDERAL,2001-08-11 00:00:00,BRASIL
247404,M,N/A,2021-06-26 18:11:59,N/A
187939,F,N/A,2020-01-07 15:34:42,N/A
188764,N,N/A,2020-01-15 20:46:22,N/A
26324,N,MINAS GERAIS,2011-09-23 17:40:08,BRASIL
229377,N,N/A,2020-12-21 11:13:33,N/A
224112,N,N/A,2020-10-29 07:43:33,N/A
127763,N,SÃO PAULO,2018-01-20 15:35:57,BRASIL
223778,N,N/A,2020-10-25 16:04:46,N/A
36609,N,SÃO PAULO,2012-12-14 15:20:01,BRASIL
158845,N,MATO GROSSO,2019-02-16 12:17:24,BRASIL
136752,M,SÃO PAULO,2018-05-10 20:42:45,BRASIL
229882,M,SÃO PAULO,2020-12-27 18:03:48,BRASIL
261047,N,N/A,2021-12-01 06:50:39,N/A
80466,N,N/A,2016-03-10 19:03:30,N/A
159627,N,SÃO PAULO,2019-02-27 06:26:32,BRASIL
160050,N,N/A,2019-03-04 23:06:11,N/A
82404,N,N/A,2016-04-11 22:43:25,N/A
66861,M,SÃO PAULO,2015-06-22 20:50:42,BRASIL
44234,N,N/A,2013-10-03 16:39:38,N/A
45857,N,SÃO PAULO,2013-11-30 10:50:45,BRASIL
90251,N,MINAS GERAIS,2016-08-13 18:35:07,BRASIL
108899,N,N/A,2017-06-01 04:44:26,N/A
141840,N,N/A,2018-07-18 18:23:14,N/A
150971,M,N/A,2018-11-10 12:16:57,N/A
89949,N,AMAZONAS,2016-08-08 15:13:20,BRASIL
159449,M,N/A,2019-02-25 00:24:12,N/A
17636,N,N/A,2010-03-21 10:17:01,N/A
132,M,SÃO PAULO,2000-05-07 00:00:00,BRASIL
98144,N,N/A,2016-12-15 09:44:58,N/A
108696,N,GOIÁS,2017-05-29 18:12:10,BRASIL
230391,N,N/A,2021-01-03 18:56:56,N/A
159110,F,SÃO PAULO,2019-02-19 22:09:14,BRASIL
165288,M,N/A,2019-05-09 11:54:15,N/A
189265,N,SÃO PAULO,2020-01-21 09:58:48,BRASIL
54830,N,GOIÁS,2014-09-12 05:32:36,BRASIL
15524,N,SANTA CATARINA,2009-09-17 20:55:54,BRASIL
201108,N,N/A,2020-05-22 19:10:29,N/A
118078,N,RIO GRANDE DO NORTE,2017-09-26 15:35:43,BRASIL
101032,N,N/A,2017-02-02 17:12:20,N/A
90100,N,MINAS GERAIS,2016-08-10 19:56:38,BRASIL
165121,N,SÃO PAULO,2019-05-07 10:52:35,BRASIL
80809,N,MINAS GERAIS,2016-03-16 08:29:16,BRASIL
200319,N,RONDÔNIA,2020-05-17 18:18:15,BRASIL
145060,M,N/A,2018-08-26 22:47:21,N/A
255399,F,N/A,2021-09-29 20:45:06,N/A
159522,F,N/A,2019-02-25 22:12:58,N/A
165797,N,PERNAMBUCO,2019-05-15 14:00:00,BRASIL
104117,N,N/A,2017-03-26 15:46:26,N/A
90585,N,N/A,2016-08-19 00:02:09,N/A
25817,N,RIO DE JANEIRO,2011-08-30 22:31:56,BRASIL
118579,N,N/A,2017-10-02 23:26:07,N/A
215058,N,N/A,2020-08-04 11:16:20,N/A
31643,N,PARANÁ,2012-06-03 17:16:54,BRASIL
66774,N,SÃO PAULO,2015-06-21 14:27:40,BRASIL
165644,F,N/A,2019-05-13 20:48:32,N/A
152313,N,N/A,2018-11-26 12:31:29,N/A
252529,N,N/A,2021-08-24 19:26:06,N/A
245292,N,N/A,2021-06-03 16:46:19,N/A
97842,N,N/A,2016-12-10 19:35:20,N/A
218278,N,N/A,2020-08-31 22:38:48,N/A
159840,M,SÃO PAULO,2019-03-01 18:25:00,BRASIL
71984,N,N/A,2015-10-06 16:02:32,N/A
151478,M,N/A,2018-11-16 21:33:43,N/A
17485,N,RIO DE JANEIRO,2010-03-08 22:05:50,BRASIL
145398,M,N/A,2018-08-31 10:31:33,N/A
25890,N,N/A,2011-09-02 19:51:18,N/A
63162,N,SÃO PAULO,2015-04-02 10:47:14,BRASIL
9039,N,SÃO PAULO,2007-10-25 21:15:33,BRASIL
173976,M,CEARÁ,2019-08-13 20:57:43,BRASIL
159344,N,N/A,2019-02-23 11:11:03,N/A
196072,N,N/A,2020-04-08 12:58:28,N/A
237240,N,N/A,2021-03-15 15:54:48,N/A
119075,N,SANTA CATARINA,2017-10-09 07:37:02,BRASIL
196126,N,RIO DE JANEIRO,2020-04-08 23:16:53,BRASIL
36261,M,N/A,2012-12-01 07:03:30,N/A
151645,N,N/A,2018-11-19 14:21:17,N/A
165470,F,N/A,2019-05-11 18:54:11,N/A
178814,N,PARANÁ,2019-10-04 13:35:34,BRASIL
100364,N,SERGIPE,2017-01-23 13:01:53,BRASIL
54919,N,RIO DE JANEIRO,2014-09-14 13:09:55,BRASIL
188430,F,BAHIA,2020-01-12 14:53:11,BRASIL
37813,N,N/A,2013-02-05 07:38:29,N/A
223883,N,SÃO PAULO,2020-10-26 18:37:59,BRASIL
246881,N,N/A,2021-06-21 07:50:20,N/A
151823,N,N/A,2018-11-21 12:49:23,N/A
22786,N,MINAS GERAIS,2011-03-18 09:46:07,BRASIL
72303,N,N/A,2015-10-13 10:56:20,N/A
89259,N,N/A,2016-07-28 15:53:39,N/A
104423,N,RIO DE JANEIRO,2017-03-30 16:18:39,BRASIL
97732,M,N/A,2016-12-08 21:42:28,N/A
245107,N,N/A,2021-06-01 19:08:37,N/A
119509,N,SÃO PAULO,2017-10-15 00:16:15,BRASIL
200902,N,N/A,2020-05-21 18:50:32,N/A
150802,F,SÃO PAULO,2018-11-08 10:05:43,BRASIL
238023,N,N/A,2021-03-23 10:21:54,N/A
220637,N,N/A,2020-09-24 01:21:53,N/A
65473,N,RIO GRANDE DO SUL,2015-05-24 19:41:40,BRASIL
105923,N,N/A,2017-04-20 22:38:50,N/A
76907,N,SANTA CATARINA,2016-01-10 13:45:24,BRASIL
70383,N,BAHIA,2015-09-01 13:29:03,BRASIL
234652,M,N/A,2021-02-17 16:12:27,N/A
29257,N,PIAUÍ,2012-02-11 14:41:56,BRASIL
68868,N,PERNAMBUCO,2015-08-01 14:45:25,BRASIL
240152,N,N/A,2021-04-12 20:31:14,N/A
157424,N,N/A,2019-01-29 15:34:41,N/A
10690,N,SÃO PAULO,2008-05-16 15:29:57,BRASIL
250119,N,N/A,2021-07-27 20:03:25,N/A
3058,N,RIO DE JANEIRO,2005-05-05 15:26:10,BRASIL
106446,N,RIO GRANDE DO SUL,2017-04-28 22:38:27,BRASIL
183276,M,N/A,2019-11-22 10:21:36,N/A
177068,N,N/A,2019-09-14 21:47:45,N/A
34515,N,N/A,2012-09-27 11:57:42,N/A
257319,N,N/A,2021-10-23 15:57:21,N/A
257422,N,N/A,2021-10-25 09:26:50,N/A
116296,N,N/A,2017-09-03 13:39:45,N/A
249267,N,SÃO PAULO,2021-07-17 11:48:15,BRASIL
213860,M,RIO GRANDE DO SUL,2020-07-26 18:38:58,BRASIL
243034,N,N/A,2021-05-11 10:45:21,N/A
57895,N,MARANHÃO,2014-11-26 12:10:46,BRASIL
221136,N,SÃO PAULO,2020-09-28 18:14:14,BRASIL
211328,N,N/A,2020-07-12 15:06:45,N/A
262845,N,N/A,2021-12-21 12:21:53,N/A
115991,N,SÃO PAULO,2017-08-30 10:47:13,BRASIL
106037,N,N/A,2017-04-22 20:38:17,N/A
124533,N,N/A,2017-12-12 09:08:26,N/A
107029,N,SÃO PAULO,2017-05-07 12:47:51,BRASIL
183109,M,BAHIA,2019-11-20 13:40:02,BRASIL
129939,N,PERNAMBUCO,2018-02-15 14:13:09,BRASIL
57998,N,SÃO PAULO,2014-11-28 14:31:03,BRASIL
211154,N,N/A,2020-07-11 17:12:03,N/A
167297,N,RIO GRANDE DO SUL,2019-06-02 18:38:53,BRASIL
139727,F,N/A,2018-06-20 17:28:57,N/A
243205,N,SÃO PAULO,2021-05-12 19:29:23,BRASIL
206237,N,N/A,2020-06-27 10:28:39,N/A
70064,N,PARANÁ,2015-08-25 12:58:46,BRASIL
65384,N,N/A,2015-05-22 16:36:10,N/A
191107,M,N/A,2020-02-10 11:19:54,N/A
5145,N,BAHIA,2006-05-09 20:29:06,BRASIL
220532,N,N/A,2020-09-23 09:33:36,N/A
69913,N,N/A,2015-08-22 12:08:54,N/A
185518,N,N/A,2019-12-09 12:55:58,N/A
106343,N,N/A,2017-04-27 14:32:44,N/A
96224,N,N/A,2016-11-17 11:43:41,N/A
190837,N,N/A,2020-02-07 08:28:28,N/A
250456,N,N/A,2021-07-31 17:36:59,N/A
213663,N,N/A,2020-07-25 10:22:52,N/A
28244,N,SÃO PAULO,2011-12-21 18:59:51,BRASIL
92847,N,N/A,2016-09-22 09:27:46,N/A
121251,N,N/A,2017-11-06 07:27:29,N/A
148795,N,N/A,2018-10-13 20:01:22,N/A
168348,N,N/A,2019-06-14 20:13:53,N/A
191018,M,RIO GRANDE DO NORTE,2020-02-09 10:59:26,BRASIL
21391,N,PARÁ,2010-12-13 12:18:15,BRASIL
29119,N,N/A,2012-02-04 09:51:48,N/A
262982,N,N/A,2021-12-22 20:36:40,N/A
213440,N,N/A,2020-07-23 20:38:42,N/A
34014,N,SÃO PAULO,2012-09-06 21:01:50,BRASIL
185852,N,N/A,2019-12-12 10:42:25,N/A
146980,N,N/A,2018-09-19 18:04:33,N/A
92678,N,N/A,2016-09-19 23:00:14,N/A
98444,N,SANTA CATARINA,2016-12-20 16:11:22,BRASIL
129335,M,N/A,2018-02-07 12:14:17,N/A
232076,M,N/A,2021-01-21 18:34:59,N/A
42734,N,N/A,2013-08-13 06:23:55,N/A
146811,N,N/A,2018-09-17 21:08:26,N/A
198230,N,N/A,2020-04-29 10:22:07,N/A
21213,N,RIO GRANDE DO SUL,2010-12-01 14:46:23,BRASIL
29618,N,RONDÔNIA,2012-03-01 22:34:04,BRASIL
229188,N,AMAZONAS,2020-12-18 23:07:08,BRASIL
114337,N,N/A,2017-08-09 19:50:34,N/A
116449,N,CEARÁ,2017-09-05 09:28:03,BRASIL
175342,M,N/A,2019-08-27 22:40:46,N/A
121098,N,N/A,2017-11-04 02:49:24,N/A
98341,N,GOIÁS,2016-12-18 21:33:07,BRASIL
203197,M,N/A,2020-06-02 19:10:55,N/A
167034,M,N/A,2019-05-30 14:48:02,N/A
139316,N,N/A,2018-06-15 11:00:09,N/A
116158,N,N/A,2017-09-01 12:32:14,N/A
258661,N,N/A,2021-11-08 19:30:38,N/A
190606,N,MATO GROSSO,2020-02-04 21:43:32,BRASIL
146560,M,AMAZONAS,2018-09-14 20:56:12,BRASIL
262676,N,N/A,2021-12-19 19:54:28,N/A
56664,N,SÃO PAULO,2014-10-27 09:50:10,BRASIL
262169,N,N/A,2021-12-14 20:35:46,N/A
140226,M,N/A,2018-06-27 09:13:23,N/A
88029,N,N/A,2016-07-09 20:21:19,N/A
213051,N,N/A,2020-07-21 18:11:23,N/A
13865,N,CEARÁ,2009-05-05 11:23:50,BRASIL
194103,N,MINAS GERAIS,2020-03-15 13:56:12,BRASIL
162016,M,RIO DE JANEIRO,2019-03-28 08:48:25,BRASIL
191352,N,N/A,2020-02-12 16:37:48,N/A
105834,N,MATO GROSSO DO SUL,2017-04-19 14:40:08,BRASIL
248904,N,N/A,2021-07-13 15:35:48,N/A
234855,N,N/A,2021-02-19 17:27:41,N/A
228832,N,GOIÁS,2020-12-15 14:17:15,BRASIL
186353,M,N/A,2019-12-17 22:07:14,N/A
156925,M,N/A,2019-01-23 08:44:16,N/A
87695,N,N/A,2016-07-04 18:35:59,N/A
129729,M,N/A,2018-02-12 19:31:59,N/A
182807,F,SÃO PAULO,2019-11-17 19:32:20,BRASIL
42058,N,RIO GRANDE DO SUL,2013-07-20 19:59:22,BRASIL
121429,N,PARÁ,2017-11-08 07:49:34,BRASIL
146590,M,N/A,2018-09-15 13:47:52,N/A
10279,N,RIO DE JANEIRO,2008-04-01 03:10:07,BRASIL
257949,N,N/A,2021-10-31 09:53:17,N/A
185675,M,SÃO PAULO,2019-12-10 18:15:14,BRASIL
235485,N,N/A,2021-02-26 13:36:44,N/A
182614,N,N/A,2019-11-15 12:50:29,N/A
211859,N,N/A,2020-07-14 19:08:09,N/A
263000,N,N/A,2021-12-23 01:11:39,N/A
131763,N,N/A,2018-03-08 15:20:42,N/A
47853,N,N/A,2014-02-11 07:54:58,N/A
2750,N,SÃO PAULO,2005-03-01 20:01:09,BRASIL
78437,N,N/A,2016-02-05 09:16:02,N/A
156899,N,N/A,2019-01-22 22:05:17,N/A
65165,N,ALAGOAS,2015-05-17 21:42:19,BRASIL
70062,N,ALAGOAS,2015-08-25 12:44:51,BRASIL
98870,N,DISTRITO FEDERAL,2016-12-28 23:45:14,BRASIL
191439,N,N/A,2020-02-13 14:37:25,N/A
175522,N,N/A,2019-08-29 20:29:47,N/A
149114,N,N/A,2018-10-17 15:13:44,N/A
120902,F,N/A,2017-11-01 19:46:51,N/A
5795,N,SÃO PAULO,2006-08-20 23:33:53,BRASIL
231780,N,N/A,2021-01-18 19:57:02,N/A
257218,N,N/A,2021-10-22 13:16:07,N/A
250607,N,N/A,2021-08-02 13:37:50,N/A
258683,N,N/A,2021-11-08 21:55:31,N/A
121776,N,PARAÍBA,2017-11-12 05:58:54,BRASIL
175371,F,N/A,2019-08-28 10:52:40,N/A
11128,N,TOCANTINS,2008-07-06 18:17:13,BRASIL
124317,N,MATO GROSSO,2017-12-09 18:26:41,BRASIL
229025,N,N/A,2020-12-17 12:39:03,N/A
10716,N,AMAZONAS,2008-05-20 17:47:19,BRASIL
176713,N,N/A,2019-09-11 09:59:24,N/A
64891,N,BAHIA,2015-05-12 10:33:26,BRASIL
202993,N,N/A,2020-06-01 17:03:58,N/A
263153,N,N/A,2021-12-24 07:48:34,N/A
156746,M,RIO DE JANEIRO,2019-01-20 19:31:38,BRASIL
92487,N,RIO DE JANEIRO,2016-09-16 19:49:38,BRASIL
68833,N,SÃO PAULO,2015-07-31 18:52:31,BRASIL
68890,N,SÃO PAULO,2015-08-01 23:26:26,BRASIL
20583,N,SANTA CATARINA,2010-10-18 19:27:00,BRASIL
243680,N,OHIO,2021-05-17 17:06:29,OTRO
154318,M,N/A,2018-12-19 00:03:40,N/A
95916,N,SÃO PAULO,2016-11-12 12:38:59,BRASIL
27719,N,SÃO PAULO,2011-11-27 14:12:52,BRASIL
249586,N,N/A,2021-07-20 21:31:15,N/A
129828,N,N/A,2018-02-14 10:44:46,N/A
77020,N,N/A,2016-01-12 08:05:07,N/A
154524,M,N/A,2018-12-22 03:33:57,N/A
121108,N,SÃO PAULO,2017-11-04 08:35:03,BRASIL
139260,N,N/A,2018-06-14 14:27:34,N/A
229210,N,N/A,2020-12-19 11:09:06,N/A
116310,N,MATO GROSSO,2017-09-03 16:07:57,BRASIL
258445,M,N/A,2021-11-06 01:21:47,N/A
56815,N,SÃO PAULO,2014-10-30 20:30:48,BRASIL
211770,N,N/A,2020-07-14 12:34:30,N/A
92696,N,N/A,2016-09-20 10:06:20,N/A
84620,N,SÃO PAULO,2016-05-16 17:53:14,BRASIL
58306,N,SÃO PAULO,2014-12-04 19:40:37,BRASIL
78750,N,N/A,2016-02-11 11:16:40,N/A
168742,N,MARANHÃO,2019-06-19 18:08:34,BRASIL
162721,M,N/A,2019-04-06 08:15:31,N/A
56509,N,MINAS GERAIS,2014-10-22 18:28:16,BRASIL
177074,N,SÃO PAULO,2019-09-15 04:46:06,BRASIL
20789,N,SÃO PAULO,2010-11-03 12:14:56,BRASIL
2885,N,RIO GRANDE DO SUL,2005-03-30 16:30:29,BRASIL
39206,N,PARANÁ,2013-04-04 11:42:22,BRASIL
47684,N,PARANÁ,2014-02-05 06:03:32,BRASIL
69717,N,MINAS GERAIS,2015-08-18 16:34:33,BRASIL
14284,N,SÃO PAULO,2009-06-13 00:33:49,BRASIL
21393,N,GOIÁS,2010-12-13 14:25:01,BRASIL
162220,M,PARANÁ,2019-03-31 00:21:21,BRASIL
116479,N,N/A,2017-09-05 17:28:16,N/A
47328,N,MINAS GERAIS,2014-01-23 17:30:25,BRASIL
105949,N,MINAS GERAIS,2017-04-21 14:15:47,BRASIL
221514,N,N/A,2020-10-01 20:45:01,N/A
258166,N,N/A,2021-11-02 20:34:39,N/A
206734,N,PARANÁ,2020-06-29 23:53:01,BRASIL
220725,F,N/A,2020-09-24 22:55:08,N/A
27886,N,BAHIA,2011-12-04 17:51:32,BRASIL
115954,N,SÃO PAULO,2017-08-29 20:32:31,BRASIL
42763,N,N/A,2013-08-13 23:14:59,N/A
193910,N,N/A,2020-03-12 21:03:51,N/A
42246,N,SÃO PAULO,2013-07-26 12:36:43,BRASIL
2529,N,RIO DE JANEIRO,2005-01-06 15:51:26,BRASIL
167327,F,SÃO PAULO,2019-06-03 10:28:51,BRASIL
149288,M,SÃO PAULO,2018-10-19 15:43:27,BRASIL
64640,N,RIO DE JANEIRO,2015-05-06 14:52:46,BRASIL
138403,N,N/A,2018-06-03 08:10:49,N/A
77198,N,N/A,2016-01-14 22:47:35,N/A
49837,N,SÃO PAULO,2014-04-20 15:49:17,BRASIL
148599,N,N/A,2018-10-10 21:52:39,N/A
92348,N,SÃO PAULO,2016-09-14 16:11:56,BRASIL
77432,N,SÃO PAULO,2016-01-19 07:48:12,BRASIL
47387,N,MINAS GERAIS,2014-01-25 19:05:21,BRASIL
69356,N,RIO GRANDE DO NORTE,2015-08-11 15:55:39,BRASIL
39632,N,AMAZONAS,2013-04-20 16:42:10,BRASIL
131564,M,SÃO PAULO,2018-03-05 20:45:32,BRASIL
57807,N,SÃO PAULO,2014-11-24 12:17:49,BRASIL
168144,N,RIO DE JANEIRO,2019-06-12 12:33:09,BRASIL
84008,N,SÃO PAULO,2016-05-06 23:03:42,BRASIL
228862,N,N/A,2020-12-15 19:50:41,N/A
190827,M,N/A,2020-02-07 06:46:10,N/A
198369,N,BAHIA,2020-04-30 11:57:17,BRASIL
