cust_id-1;CUS_SEX_ID;CUS_STATE;CUS_RU_SINCE_DT
158845;N;BR-MT;2019-02-16 12:17:24
136752;M;BR-SP;2018-05-10 20:42:45
229882;M;BR-SP;2020-12-27 18:03:48
261047;N;;2021-12-01 06:50:39
80466;N;;2016-03-10 19:03:30
159627;N;BR-SP;2019-02-27 06:26:32
160050;N;;2019-03-04 23:06:11
82404;N;;2016-04-11 22:43:25
66861;M;BR-SP;2015-06-22 20:50:42
44234;N;;2013-10-03 16:39:38
45857;N;BR-SP;2013-11-30 10:50:45
90251;N;BR-MG;2016-08-13 18:35:07
108899;N;;2017-06-01 04:44:26
141840;N;;2018-07-18 18:23:14
150971;M;;2018-11-10 12:16:57
89949;N;BR-AM;2016-08-08 15:13:20
159449;M;;2019-02-25 00:24:12
17636;N;;2010-03-21 10:17:01
132;M;BR-SP;2000-05-07 00:00:00
98144;N;;2016-12-15 09:44:58
108696;N;BR-GO;2017-05-29 18:12:10
230391;N;;2021-01-03 18:56:56
159110;F;BR-SP;2019-02-19 22:09:14
165288;M;;2019-05-09 11:54:15
189265;N;BR-SP;2020-01-21 09:58:48
54830;N;BR-GO;2014-09-12 05:32:36
15524;N;BR-SC;2009-09-17 20:55:54
201108;N;;2020-05-22 19:10:29
118078;N;BR-RN;2017-09-26 15:35:43
101032;N;;2017-02-02 17:12:20
90100;N;BR-MG;2016-08-10 19:56:38
165121;N;BR-SP;2019-05-07 10:52:35
80809;N;BR-MG;2016-03-16 08:29:16
200319;N;BR-RO;2020-05-17 18:18:15
145060;M;;2018-08-26 22:47:21
255399;F;;2021-09-29 20:45:06
159522;F;;2019-02-25 22:12:58
165797;N;BR-PE;2019-05-15 14:00:00
104117;N;;2017-03-26 15:46:26
90585;N;;2016-08-19 00:02:09
25817;N;BR-RJ;2011-08-30 22:31:56
118579;N;;2017-10-02 23:26:07
215058;N;;2020-08-04 11:16:20
31643;N;BR-PR;2012-06-03 17:16:54
66774;N;BR-SP;2015-06-21 14:27:40
165644;F;;2019-05-13 20:48:32
152313;N;;2018-11-26 12:31:29
252529;N;;2021-08-24 19:26:06
245292;N;;2021-06-03 16:46:19
97842;N;;2016-12-10 19:35:20
218278;N;;2020-08-31 22:38:48
159840;M;BR-SP;2019-03-01 18:25:00
71984;N;;2015-10-06 16:02:32
151478;M;;2018-11-16 21:33:43
17485;N;BR-RJ;2010-03-08 22:05:50
145398;M;;2018-08-31 10:31:33
25890;N;;2011-09-02 19:51:18
63162;N;BR-SP;2015-04-02 10:47:14
9039;N;BR-SP;2007-10-25 21:15:33
173976;M;BR-CE;2019-08-13 20:57:43
159344;N;;2019-02-23 11:11:03
196072;N;;2020-04-08 12:58:28
237240;N;;2021-03-15 15:54:48
119075;N;BR-SC;2017-10-09 07:37:02
196126;N;BR-RJ;2020-04-08 23:16:53
36261;M;;2012-12-01 07:03:30
151645;N;;2018-11-19 14:21:17
165470;F;;2019-05-11 18:54:11
178814;N;BR-PR;2019-10-04 13:35:34
100364;N;BR-SE;2017-01-23 13:01:53
54919;N;BR-RJ;2014-09-14 13:09:55
188430;F;BR-BA;2020-01-12 14:53:11
37813;N;;2013-02-05 07:38:29
223883;N;BR-SP;2020-10-26 18:37:59
246881;N;;2021-06-21 07:50:20
151823;N;;2018-11-21 12:49:23
22786;N;BR-MG;2011-03-18 09:46:07
72303;N;;2015-10-13 10:56:20
89259;N;;2016-07-28 15:53:39
104423;N;BR-RJ;2017-03-30 16:18:39
97732;M;;2016-12-08 21:42:28
245107;N;;2021-06-01 19:08:37
119509;N;BR-SP;2017-10-15 00:16:15
200902;N;;2020-05-21 18:50:32
150802;F;BR-SP;2018-11-08 10:05:43
238023;N;;2021-03-23 10:21:54
220637;N;;2020-09-24 01:21:53
65473;N;BR-RS;2015-05-24 19:41:40
105923;N;;2017-04-20 22:38:50
76907;N;BR-SC;2016-01-10 13:45:24
70383;N;BR-BA;2015-09-01 13:29:03
234652;M;;2021-02-17 16:12:27
29257;N;BR-PI;2012-02-11 14:41:56
68868;N;BR-PE;2015-08-01 14:45:25
240152;N;;2021-04-12 20:31:14
157424;N;;2019-01-29 15:34:41
10690;N;BR-SP;2008-05-16 15:29:57
250119;N;;2021-07-27 20:03:25
3058;N;BR-RJ;2005-05-05 15:26:10
106446;N;BR-RS;2017-04-28 22:38:27
183276;M;;2019-11-22 10:21:36
177068;N;;2019-09-14 21:47:45
34515;N;;2012-09-27 11:57:42
257319;N;;2021-10-23 15:57:21
257422;N;;2021-10-25 09:26:50
116296;N;;2017-09-03 13:39:45
249267;N;BR-SP;2021-07-17 11:48:15
213860;M;BR-RS;2020-07-26 18:38:58
243034;N;;2021-05-11 10:45:21
57895;N;BR-MA;2014-11-26 12:10:46
221136;N;BR-SP;2020-09-28 18:14:14
211328;N;;2020-07-12 15:06:45
262845;N;;2021-12-21 12:21:53
115991;N;BR-SP;2017-08-30 10:47:13
106037;N;;2017-04-22 20:38:17
124533;N;;2017-12-12 09:08:26
107029;N;BR-SP;2017-05-07 12:47:51
183109;M;BR-BA;2019-11-20 13:40:02
129939;N;BR-PE;2018-02-15 14:13:09
57998;N;BR-SP;2014-11-28 14:31:03
211154;N;;2020-07-11 17:12:03
167297;N;BR-RS;2019-06-02 18:38:53
139727;F;;2018-06-20 17:28:57
243205;N;BR-SP;2021-05-12 19:29:23
206237;N;;2020-06-27 10:28:39
70064;N;BR-PR;2015-08-25 12:58:46
65384;N;;2015-05-22 16:36:10
191107;M;;2020-02-10 11:19:54
5145;N;BR-BA;2006-05-09 20:29:06
220532;N;;2020-09-23 09:33:36
69913;N;;2015-08-22 12:08:54
185518;N;;2019-12-09 12:55:58
106343;N;;2017-04-27 14:32:44
96224;N;;2016-11-17 11:43:41
190837;N;;2020-02-07 08:28:28
250456;N;;2021-07-31 17:36:59
213663;N;;2020-07-25 10:22:52
28244;N;BR-SP;2011-12-21 18:59:51
92847;N;;2016-09-22 09:27:46
121251;N;;2017-11-06 07:27:29
148795;N;;2018-10-13 20:01:22
168348;N;;2019-06-14 20:13:53
191018;M;BR-RN;2020-02-09 10:59:26
21391;N;BR-PA;2010-12-13 12:18:15
29119;N;;2012-02-04 09:51:48
262982;N;;2021-12-22 20:36:40
213440;N;;2020-07-23 20:38:42
34014;N;BR-SP;2012-09-06 21:01:50
185852;N;;2019-12-12 10:42:25
146980;N;;2018-09-19 18:04:33
92678;N;;2016-09-19 23:00:14
98444;N;BR-SC;2016-12-20 16:11:22
129335;M;;2018-02-07 12:14:17
232076;M;;2021-01-21 18:34:59
42734;N;;2013-08-13 06:23:55
146811;N;;2018-09-17 21:08:26
198230;N;;2020-04-29 10:22:07
21213;N;BR-RS;2010-12-01 14:46:23
29618;N;BR-RO;2012-03-01 22:34:04
229188;N;BR-AM;2020-12-18 23:07:08
114337;N;;2017-08-09 19:50:34
116449;N;BR-CE;2017-09-05 09:28:03
175342;M;;2019-08-27 22:40:46
121098;N;;2017-11-04 02:49:24
98341;N;BR-GO;2016-12-18 21:33:07
203197;M;;2020-06-02 19:10:55
167034;M;;2019-05-30 14:48:02
139316;N;;2018-06-15 11:00:09
116158;N;;2017-09-01 12:32:14
258661;N;;2021-11-08 19:30:38
190606;N;BR-MT;2020-02-04 21:43:32
146560;M;BR-AM;2018-09-14 20:56:12
262676;N;;2021-12-19 19:54:28
56664;N;BR-SP;2014-10-27 09:50:10
262169;N;;2021-12-14 20:35:46
140226;M;;2018-06-27 09:13:23
88029;N;;2016-07-09 20:21:19
213051;N;;2020-07-21 18:11:23
13865;N;BR-CE;2009-05-05 11:23:50
194103;N;BR-MG;2020-03-15 13:56:12
162016;M;BR-RJ;2019-03-28 08:48:25
191352;N;;2020-02-12 16:37:48
105834;N;BR-MS;2017-04-19 14:40:08
248904;N;;2021-07-13 15:35:48
234855;N;;2021-02-19 17:27:41
228832;N;BR-GO;2020-12-15 14:17:15
186353;M;;2019-12-17 22:07:14
156925;M;;2019-01-23 08:44:16
87695;N;;2016-07-04 18:35:59
129729;M;;2018-02-12 19:31:59
182807;F;BR-SP;2019-11-17 19:32:20
42058;N;BR-RS;2013-07-20 19:59:22
121429;N;BR-PA;2017-11-08 07:49:34
146590;M;;2018-09-15 13:47:52
10279;N;BR-RJ;2008-04-01 03:10:07
257949;N;;2021-10-31 09:53:17
185675;M;BR-SP;2019-12-10 18:15:14
235485;N;;2021-02-26 13:36:44
182614;N;;2019-11-15 12:50:29
211859;N;;2020-07-14 19:08:09
263000;N;;2021-12-23 01:11:39
131763;N;;2018-03-08 15:20:42
47853;N;;2014-02-11 07:54:58
2750;N;BR-SP;2005-03-01 20:01:09
78437;N;;2016-02-05 09:16:02
156899;N;;2019-01-22 22:05:17
65165;N;BR-AL;2015-05-17 21:42:19
70062;N;BR-AL;2015-08-25 12:44:51
98870;N;BR-DF;2016-12-28 23:45:14
191439;N;;2020-02-13 14:37:25
175522;N;;2019-08-29 20:29:47
149114;N;;2018-10-17 15:13:44
120902;F;;2017-11-01 19:46:51
5795;N;BR-SP;2006-08-20 23:33:53
231780;N;;2021-01-18 19:57:02
257218;N;;2021-10-22 13:16:07
250607;N;;2021-08-02 13:37:50
258683;N;;2021-11-08 21:55:31
121776;N;BR-PB;2017-11-12 05:58:54
175371;F;;2019-08-28 10:52:40
11128;N;BR-TO;2008-07-06 18:17:13
124317;N;BR-MT;2017-12-09 18:26:41
229025;N;;2020-12-17 12:39:03
10716;N;BR-AM;2008-05-20 17:47:19
176713;N;;2019-09-11 09:59:24
64891;N;BR-BA;2015-05-12 10:33:26
202993;N;;2020-06-01 17:03:58
263153;N;;2021-12-24 07:48:34
156746;M;BR-RJ;2019-01-20 19:31:38
92487;N;BR-RJ;2016-09-16 19:49:38
68833;N;BR-SP;2015-07-31 18:52:31
68890;N;BR-SP;2015-08-01 23:26:26
20583;N;BR-SC;2010-10-18 19:27:00
243680;N;OHIO;2021-05-17 17:06:29
154318;M;;2018-12-19 00:03:40
95916;N;BR-SP;2016-11-12 12:38:59
27719;N;BR-SP;2011-11-27 14:12:52
249586;N;;2021-07-20 21:31:15
129828;N;;2018-02-14 10:44:46
77020;N;;2016-01-12 08:05:07
154524;M;;2018-12-22 03:33:57
121108;N;BR-SP;2017-11-04 08:35:03
139260;N;;2018-06-14 14:27:34
229210;N;;2020-12-19 11:09:06
116310;N;BR-MT;2017-09-03 16:07:57
258445;M;;2021-11-06 01:21:47
56815;N;BR-SP;2014-10-30 20:30:48
211770;N;;2020-07-14 12:34:30
92696;N;;2016-09-20 10:06:20
84620;N;BR-SP;2016-05-16 17:53:14
58306;N;BR-SP;2014-12-04 19:40:37
78750;N;;2016-02-11 11:16:40
168742;N;BR-MA;2019-06-19 18:08:34
162721;M;;2019-04-06 08:15:31
56509;N;BR-MG;2014-10-22 18:28:16
177074;N;BR-SP;2019-09-15 04:46:06
20789;N;BR-SP;2010-11-03 12:14:56
2885;N;BR-RS;2005-03-30 16:30:29
39206;N;BR-PR;2013-04-04 11:42:22
47684;N;BR-PR;2014-02-05 06:03:32
69717;N;BR-MG;2015-08-18 16:34:33
14284;N;BR-SP;2009-06-13 00:33:49
21393;N;BR-GO;2010-12-13 14:25:01
162220;M;BR-PR;2019-03-31 00:21:21
116479;N;;2017-09-05 17:28:16
47328;N;BR-MG;2014-01-23 17:30:25
105949;N;BR-MG;2017-04-21 14:15:47
221514;N;;2020-10-01 20:45:01
258166;N;;2021-11-02 20:34:39
206734;N;BR-PR;2020-06-29 23:53:01
220725;F;;2020-09-24 22:55:08
27886;N;BR-BA;2011-12-04 17:51:32
115954;N;BR-SP;2017-08-29 20:32:31
42763;N;;2013-08-13 23:14:59
193910;N;;2020-03-12 21:03:51
42246;N;BR-SP;2013-07-26 12:36:43
2529;N;BR-RJ;2005-01-06 15:51:26
167327;F;BR-SP;2019-06-03 10:28:51
149288;M;BR-SP;2018-10-19 15:43:27
64640;N;BR-RJ;2015-05-06 14:52:46
138403;N;;2018-06-03 08:10:49
77198;N;;2016-01-14 22:47:35
49837;N;BR-SP;2014-04-20 15:49:17
148599;N;;2018-10-10 21:52:39
92348;N;BR-SP;2016-09-14 16:11:56
77432;N;BR-SP;2016-01-19 07:48:12
47387;N;BR-MG;2014-01-25 19:05:21
69356;N;BR-RN;2015-08-11 15:55:39
39632;N;BR-AM;2013-04-20 16:42:10
131564;M;BR-SP;2018-03-05 20:45:32
57807;N;BR-SP;2014-11-24 12:17:49
168144;N;BR-RJ;2019-06-12 12:33:09
84008;N;BR-SP;2016-05-06 23:03:42
228862;N;;2020-12-15 19:50:41
190827;M;;2020-02-07 06:46:10
198369;N;BR-BA;2020-04-30 11:57:17
84435;N;BR-PB;2016-05-13 12:30:00
240637;N;;2021-04-16 20:59:15
220216;N;;2020-09-20 13:38:32
84958;M;BR-SP;2016-05-20 19:50:23
77095;N;BR-SP;2016-01-13 10:37:16
70232;N;BR-PB;2015-08-28 22:07:18
231885;N;;2021-01-19 19:39:51
197868;N;;2020-04-26 09:48:28
257337;N;;2021-10-24 02:52:38
29271;M;;2012-02-12 12:11:03
78017;N;BR-SP;2016-01-28 20:37:33
139918;N;;2018-06-23 09:37:18
107170;N;BR-MG;2017-05-09 07:46:20
87914;N;BR-PR;2016-07-07 20:16:08
99172;N;;2017-01-04 12:30:14
167529;F;;2019-06-05 16:34:32
42585;N;;2013-08-07 19:50:29
19667;N;BR-MG;2010-08-18 10:12:34
56857;N;BR-MG;2014-10-31 21:00:11
29438;N;BR-SP;2012-02-22 12:08:13
250288;N;BR-MG;2021-07-29 14:00:46
39810;N;BR-GO;2013-04-27 23:45:49
58219;N;BR-SP;2014-12-02 23:11:33
249609;M;;2021-07-21 10:11:17
131397;N;;2018-03-03 17:10:39
213633;N;;2020-07-25 03:30:55
121570;N;BR-MT;2017-11-09 15:45:58
138737;N;;2018-06-07 17:38:35
84517;N;;2016-05-14 18:28:35
215313;N;;2020-08-05 23:26:30
37051;N;;2013-01-04 15:04:54
136801;M;BR-SP;2018-05-11 13:39:35
247663;N;;2021-06-29 17:30:46
23390;N;;2011-04-26 14:12:31
226609;N;BR-SP;2020-11-24 10:35:43
209909;N;;2020-07-07 18:58:03
127005;N;BR-SC;2018-01-12 16:25:03
7998;N;BR-GO;2007-06-26 09:43:47
180427;M;BR-RJ;2019-10-22 20:17:53
227221;M;BR-MG;2020-11-29 11:40:44
119766;F;;2017-10-18 02:03:56
230132;N;;2020-12-30 18:00:57
152232;M;BR-SP;2018-11-25 11:56:01
72556;N;;2015-10-18 08:04:06
108745;N;BR-MA;2017-05-30 11:13:47
97994;N;;2016-12-12 19:49:27
31281;N;;2012-05-17 14:08:42
51517;N;BR-RJ;2014-06-10 23:44:46
45936;N;;2013-12-02 14:35:05
803;M;BR-SP;2002-10-07 00:00:00
141889;M;;2018-07-19 10:12:06
22867;M;BR-SP;2011-03-23 07:21:11
63248;N;;2015-04-04 21:35:51
7578;N;BR-SP;2007-04-30 17:30:16
196381;N;;2020-04-11 23:39:16
151902;M;;2018-11-22 10:58:15
237499;N;;2021-03-18 07:42:16
261094;N;BR-PA;2021-12-01 16:58:46
22696;N;BR-SE;2011-03-12 14:24:27
80721;N;BR-MG;2016-03-14 20:05:54
201672;N;;2020-05-25 17:44:09
188511;M;BR-GO;2020-01-13 14:04:15
23543;N;BR-SC;2011-05-06 21:50:11
237974;N;;2021-03-22 17:47:13
245373;N;BR-PI;2021-06-04 15:52:17
252448;N;BR-SP;2021-08-23 20:28:29
119341;N;;2017-10-12 17:05:33
150851;N;;2018-11-08 18:54:23
195650;F;;2020-04-03 20:09:22
208705;N;BR-AP;2020-07-04 21:34:08
260112;F;;2021-11-22 20:35:36
165200;N;;2019-05-08 11:21:18
36857;N;BR-SP;2012-12-25 17:43:00
52121;N;BR-MG;2014-06-30 09:57:37
15605;N;;2009-09-25 10:35:31
118731;N;BR-AL;2017-10-04 19:39:34
44384;N;;2013-10-08 14:52:43
62543;N;BR-BA;2015-03-18 15:26:20
112345;N;;2017-07-16 15:25:57
118425;N;;2017-10-01 09:09:27
119154;N;;2017-10-09 21:50:39
141541;N;;2018-07-15 10:12:20
90401;N;;2016-08-16 10:23:20
62749;N;;2015-03-23 12:25:07
195819;N;BR-MT;2020-04-06 01:05:39
247444;N;;2021-06-27 10:04:21
25736;N;;2011-08-26 23:38:37
144988;F;;2018-08-25 20:14:02
90021;N;BR-DF;2016-08-09 14:34:49
90330;N;BR-RJ;2016-08-15 09:51:09
144810;F;;2018-08-23 12:37:08
44489;N;;2013-10-12 17:22:32
391;N;BR-SP;2001-08-15 00:00:00
97390;N;;2016-12-03 17:40:13
255826;N;BR-PE;2021-10-05 07:32:18
8780;N;BR-RJ;2007-09-26 08:33:07
55085;N;;2014-09-17 22:47:56
151564;N;BR-SP;2018-11-18 10:37:48
127504;N;;2018-01-17 17:19:12
80888;N;;2016-03-17 11:50:40
145319;F;;2018-08-30 10:34:46
89338;N;;2016-07-29 16:58:26
196025;N;;2020-04-07 22:15:04
173119;M;;2019-08-04 22:05:40
75240;N;;2015-12-07 19:26:39
152570;M;;2018-11-29 15:57:01
133336;F;BR-CE;2018-03-28 12:58:40
160405;M;;2019-03-09 12:39:53
51604;N;BR-SP;2014-06-14 12:21:14
215836;M;;2020-08-10 11:08:10
82872;N;;2016-04-19 17:22:52
127462;N;;2018-01-17 09:19:13
15783;N;;2009-10-10 20:22:42
7265;N;BR-SE;2007-03-21 12:11:11
126290;N;BR-SP;2018-01-04 20:00:35
170514;M;;2019-07-08 15:43:29
252287;N;;2021-08-21 16:40:12
46041;N;;2013-12-06 05:40:01
75073;N;BR-SP;2015-12-04 14:54:44
302;N;BR-SP;2001-05-01 00:00:00
173618;F;;2019-08-09 17:38:21
97596;N;BR-SP;2016-12-06 19:34:02
82357;N;BR-SP;2016-04-11 12:47:35
178735;N;;2019-10-03 16:28:26
31086;N;BR-SP;2012-05-08 02:16:54
144632;M;;2018-08-21 11:30:01
71834;N;BR-RJ;2015-10-03 06:30:53
44996;N;BR-MA;2013-10-31 15:01:51
247138;N;;2021-06-23 15:22:16
181140;N;;2019-10-31 06:07:46
17436;N;BR-SP;2010-03-04 21:44:46
59648;N;BR-SP;2015-01-07 16:36:52
159368;N;;2019-02-23 17:46:25
136904;M;;2018-05-12 19:17:15
97685;N;BR-GO;2016-12-08 09:26:39
44694;N;BR-SP;2013-10-20 17:35:28
103867;N;BR-MA;2017-03-22 11:22:17
136529;N;BR-PA;2018-05-08 11:21:50
101014;N;;2017-02-02 11:46:42
255805;N;;2021-10-04 19:24:30
23345;N;BR-SP;2011-04-24 11:22:58
103471;N;BR-SC;2017-03-16 02:40:37
80072;N;BR-SP;2016-03-04 12:38:23
90947;N;BR-AP;2016-08-24 18:06:46
145352;N;;2018-08-30 16:55:36
252646;N;;2021-08-26 07:57:43
127195;N;BR-PR;2018-01-14 16:40:39
100704;N;;2017-01-28 23:59:18
188084;N;;2020-01-09 04:03:08
165060;M;;2019-05-06 15:22:51
119362;N;;2017-10-12 21:02:27
74876;N;BR-PE;2015-12-01 16:45:06
30970;N;BR-MG;2012-05-03 14:50:12
89148;N;;2016-07-26 22:51:00
208597;N;;2020-07-04 17:01:03
67148;N;BR-RJ;2015-06-29 13:52:14
151651;N;;2018-11-19 15:41:04
109044;N;BR-SP;2017-06-03 12:17:16
165270;M;BR-MG;2019-05-09 07:22:05
55106;N;BR-RJ;2014-09-18 14:22:58
103970;N;BR-RS;2017-03-23 19:34:44
260827;N;;2021-11-28 19:05:17
89454;N;BR-SP;2016-07-31 14:37:46
54800;N;BR-SE;2014-09-11 15:18:57
227155;N;;2020-11-28 14:53:54
112105;N;BR-RS;2017-07-12 21:58:26
71772;N;BR-SP;2015-10-01 12:20:45
104409;N;;2017-03-30 13:10:56
89237;N;;2016-07-28 10:28:08
136195;M;BR-GO;2018-05-03 23:15:36
119069;N;BR-PR;2017-10-08 23:21:24
82903;N;;2016-04-20 05:20:38
37488;N;BR-SP;2013-01-23 10:01:59
51538;N;BR-MG;2014-06-11 19:19:18
119531;N;;2017-10-15 12:11:34
7683;N;BR-PE;2007-05-12 16:46:12
199909;N;;2020-05-13 21:36:10
215422;F;;2020-08-06 17:52:59
488;N;BR-RJ;2001-12-23 00:00:00
165472;N;BR-PI;2019-05-11 19:05:10
200424;N;;2020-05-18 14:37:17
75658;N;BR-SP;2015-12-15 09:29:21
170799;F;BR-SP;2019-07-11 04:07:01
109392;N;;2017-06-07 16:05:45
15713;N;BR-BA;2009-10-05 20:21:48
215585;N;BR-PE;2020-08-07 20:58:43
103558;N;;2017-03-17 14:33:52
16023;N;BR-RJ;2009-10-29 17:34:16
201639;N;;2020-05-25 15:42:47
133605;M;;2018-04-01 11:40:51
7669;N;BR-BA;2007-05-11 09:54:36
252701;N;;2021-08-26 19:39:27
67358;N;BR-BA;2015-07-03 22:03:13
229828;N;BR-SP;2020-12-26 21:30:01
23448;N;BR-SC;2011-04-30 23:24:47
260223;N;;2021-11-23 17:10:43
226469;N;;2020-11-23 07:32:08
59453;N;BR-RS;2015-01-02 17:15:00
238429;N;;2021-03-26 18:42:26
236912;N;;2021-03-12 08:57:00
237739;N;;2021-03-20 09:00:04
119737;N;BR-RJ;2017-10-17 19:00:23
109058;N;;2017-06-03 16:24:35
165183;N;;2019-05-08 03:13:37
18220;N;BR-SP;2010-05-05 19:25:44
160513;N;BR-GO;2019-03-10 19:14:11
159669;F;BR-PR;2019-02-27 15:57:18
150743;M;;2018-11-07 14:54:26
52063;N;BR-RO;2014-06-28 13:15:34
200952;N;;2020-05-21 23:43:42
196054;N;;2020-04-08 09:42:51
36461;N;BR-MT;2012-12-09 00:31:42
159463;N;;2019-02-25 09:46:12
245435;N;;2021-06-05 12:50:19
136871;N;;2018-05-12 11:58:49
31500;N;BR-SP;2012-05-28 07:09:00
159516;M;BR-PR;2019-02-25 20:36:26
9073;N;BR-MG;2007-10-31 14:25:03
134120;N;;2018-04-07 19:40:27
118011;N;;2017-09-25 20:05:13
247053;N;;2021-06-22 17:55:10
160012;N;;2019-03-04 12:39:18
236578;N;;2021-03-09 13:57:07
141959;N;BR-GO;2018-07-20 06:34:01
216026;N;;2020-08-11 18:54:37
173990;N;;2019-08-13 23:01:35
252176;N;BR-SP;2021-08-20 09:45:24
35936;N;;2012-11-18 20:40:01
223772;N;;2020-10-25 14:27:43
112159;N;;2017-07-13 17:07:23
98142;N;BR-SP;2016-12-15 09:14:04
82394;N;BR-BA;2016-04-11 20:30:13
54301;N;;2014-08-29 12:25:09
244918;N;;2021-05-30 17:52:15
26179;N;BR-MG;2011-09-17 15:34:17
180905;M;;2019-10-28 18:20:21
189076;N;BR-SP;2020-01-19 11:32:59
62496;N;;2015-03-17 16:12:11
141784;F;BR-SP;2018-07-17 23:16:12
178404;M;;2019-09-30 10:20:15
133953;M;;2018-04-05 15:02:50
80282;N;;2016-03-07 20:08:27
54969;N;BR-RS;2014-09-15 18:00:40
112612;N;;2017-07-19 17:29:55
118518;N;;2017-10-02 12:39:55
26346;N;BR-PB;2011-09-24 14:42:19
200257;N;;2020-05-17 06:59:23
201486;N;;2020-05-24 19:11:22
25607;N;BR-SP;2011-08-21 06:25:24
237794;N;BR-CE;2021-03-20 17:46:49
45910;N;BR-SP;2013-12-01 19:20:45
119458;N;;2017-10-14 11:14:11
37327;N;BR-RJ;2013-01-16 20:51:56
18277;N;BR-SP;2010-05-10 06:17:36
195684;M;;2020-04-04 09:30:35
16094;N;BR-MT;2009-11-05 07:15:13
173387;F;;2019-08-07 16:03:40
36306;N;BR-SP;2012-12-03 09:17:39
178349;M;;2019-09-29 17:06:15
246975;N;;2021-06-21 21:07:17
8899;N;BR-AM;2007-10-11 13:52:52
54873;N;BR-GO;2014-09-12 23:48:02
208017;N;;2020-07-03 16:45:31
200728;N;;2020-05-20 18:47:57
44527;N;BR-SP;2013-10-14 14:19:37
238356;N;;2021-03-26 00:01:03
188157;F;;2020-01-09 16:41:48
238150;N;BR-PR;2021-03-24 11:39:59
165755;N;;2019-05-14 21:41:40
144677;N;;2018-08-21 17:53:45
223996;N;;2020-10-27 20:57:19
44221;N;;2013-10-03 01:43:49
187810;N;;2020-01-06 12:37:04
142236;N;;2018-07-24 09:02:46
201404;N;;2020-05-24 11:26:18
209537;N;BR-PA;2020-07-06 23:02:03
189222;M;BR-RN;2020-01-20 20:44:04
37222;N;BR-RS;2013-01-12 15:37:41
91043;N;;2016-08-26 05:37:11
252925;N;;2021-08-30 12:22:42
44720;N;BR-SE;2013-10-21 14:13:55
237643;N;BR-PR;2021-03-19 11:33:16
246806;N;;2021-06-20 12:34:02
133548;M;;2018-03-31 11:29:35
89987;N;BR-MG;2016-08-09 04:40:14
226888;N;;2020-11-26 14:12:05
218919;M;BR-RJ;2020-09-07 17:58:27
112032;N;BR-PA;2017-07-11 23:20:13
151187;F;BR-RJ;2018-11-13 09:11:53
111881;N;BR-SP;2017-07-10 13:53:05
104043;N;;2017-03-25 01:37:03
142030;N;;2018-07-21 03:06:30
150583;N;;2018-11-05 21:10:33
51780;N;BR-RS;2014-06-19 21:47:07
237158;N;;2021-03-14 15:42:24
100649;N;;2017-01-27 21:50:14
18380;N;;2010-05-18 00:09:23
89486;M;;2016-07-31 20:31:46
119293;N;BR-PR;2017-10-11 21:12:20
236651;N;;2021-03-10 08:00:53
226540;N;;2020-11-23 17:26:23
15482;N;BR-SP;2009-09-15 13:26:29
165343;F;BR-PR;2019-05-09 22:40:30
133896;N;;2018-04-04 20:02:56
51949;N;BR-RO;2014-06-25 09:36:05
82113;N;BR-RS;2016-04-07 09:56:29
187632;M;BR-PR;2020-01-04 10:30:57
247277;N;;2021-06-24 23:54:52
226750;N;;2020-11-25 12:26:28
8501;N;BR-PR;2007-08-25 11:33:40
224007;N;;2020-10-27 23:12:02
165504;N;BR-RJ;2019-05-12 01:48:16
63391;N;BR-MG;2015-04-08 05:28:29
264;N;BR-CE;2001-01-27 00:00:00
112557;N;BR-SC;2017-07-18 20:38:15
118463;N;;2017-10-01 17:16:04
189044;N;BR-ES;2020-01-18 20:32:24
159406;M;BR-RN;2019-02-24 10:44:45
103837;N;;2017-03-21 23:31:18
90890;N;;2016-08-23 22:10:17
75715;N;;2015-12-16 10:37:15
152017;M;BR-PR;2018-11-23 08:43:25
74805;N;;2015-11-30 14:18:09
160236;M;;2019-03-07 12:42:00
159767;M;BR-MG;2019-02-28 20:02:50
55051;N;;2014-09-17 12:04:03
45065;N;;2013-11-03 13:12:20
160069;N;BR-MG;2019-03-05 09:55:42
111858;N;;2017-07-10 09:48:58
152103;N;BR-BA;2018-11-23 19:48:21
31422;N;BR-SP;2012-05-23 18:46:37
103526;N;;2017-03-17 07:51:40
245339;M;;2021-06-04 10:41:22
89308;N;;2016-07-29 09:24:23
196288;N;;2020-04-10 20:57:51
7960;N;BR-SP;2007-06-19 14:47:58
255965;N;;2021-10-06 18:15:00
165842;M;BR-BA;2019-05-15 20:19:16
196411;N;BR-SP;2020-04-12 13:48:15
160282;F;;2019-03-07 23:07:38
89383;N;BR-BA;2016-07-30 12:57:06
109337;N;BR-RN;2017-06-06 23:45:25
218232;N;;2020-08-31 16:52:05
144503;M;BR-SP;2018-08-19 19:49:32
117938;M;BR-GO;2017-09-24 22:08:24
188624;N;;2020-01-14 16:45:16
136472;N;;2018-05-07 17:47:01
215656;N;BR-PE;2020-08-08 13:25:35
46079;N;;2013-12-07 20:33:24
89809;N;;2016-08-06 07:17:39
170128;M;BR-SC;2019-07-04 14:05:47
45403;N;BR-PB;2013-11-15 10:18:32
209875;N;;2020-07-07 17:41:41
223829;F;;2020-10-26 10:25:19
218741;N;;2020-09-05 10:55:35
215351;N;;2020-08-06 11:32:06
165238;M;BR-SP;2019-05-08 17:38:49
